ID,SKU,Name,Manufacturer,Current Category,Suggested Category,Reason,Requires FFL
"161714","FEPB203RS","FED PRM 20GA 2.75"" RIFLED SLUG 5/250","Federal","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"132691","HLR-556-BKT","FIGHT HERRING 223W 16.25"" MLOK BLK","FightLite","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132690","HLR-300-BKT","FIGHT HERRING 300BLK 16.25"" MLOK BLK","FightLite","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132698","SCR-16-BKM","FIGHT SCR 556 16.25"" MLOK 5RD BLK","FightLite","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132699","SCR-16-BKMT","FIGHT SCR 556 16.25"" MLOK 5RD TB BLK","FightLite","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"161895","FLSCR-300PM","FIGHT SCR RDR 300BLK 7.25"" MLK 10RD","FightLite","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"161175","F223SBRD","FIOCCHI HYPR SBR 223REM 77GR 20/200","Fiocchi Ammunition","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"161185","F300BKSBA","FIOCCHI HYPR SBR 300BLK 125GR 20/200","Fiocchi Ammunition","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"161186","F300BKSBS","FIOCCHI HYPR SBR 300BLK 220GR 20/200","Fiocchi Ammunition","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"161197","F308SBRA","FIOCCHI HYPR SBR 308WIN 125GR 20/200","Fiocchi Ammunition","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162042","FN96-100838","FN CATCH 22TI BLK 22LR SUPPRESSOR","FN America","Rifles","NFA Products","Not an actual firearm - appears to be nfa products","true"
"162041","FN96-100837","FN CATCH 22TI FDE 22LR SUPPRESSOR","FN America","Rifles","NFA Products","Not an actual firearm - appears to be nfa products","true"
"132751","36-100669","FN FN15 DMR3 5.56 18"" 30RD BLK","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132752","36-100740","FN FN15 GUARDIAN 5.56 30RD 16"" BLK","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"161913","FN36-100624","FN FN15 SBR 556NATO 10.5"" G2 SRP 30R","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"161912","FN36-100579","FN FN15 SBR 556NATO 11.5"" G2 SRP 30R","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"161920","FN36-100834","FN FN15 SBR 556NATO 11.5"" G2PH 30RD","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"132748","36-100632","FN FN15 TAC3 5.56 16"" 30RD BLK","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132749","36-100652","FN FN15 TAC3 5.56 16"" 30RD GRAY","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132750","36-100658","FN FN15 TAC3 DUTY 5.56 16"" 30RD BLK","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132783","46-100171","FN M249S 5.56NATO 16.1"" BLT BLK PARA","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132784","46-100172","FN M249S 5.56NATO 16.1"" BLT FDE PARA","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132781","46-100169","FN M249S 5.56NATO 18.5"" BELT BLK","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132782","46-100170","FN M249S 5.56NATO 18.5"" BELT FDE","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132774","3848950511","FN PS90 5.7X28 16.04"" 10RD FDE","FN America Law Enf","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132771","3848950460","FN PS90 5.7X28 16.04"" 30RD BLK","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132772","3848950463","FN PS90 5.7X28 16.04"" 50RD BLK","FN America Law Enf","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132773","3848950501","FN PS90 5.7X28 16.04"" 50RD FDE","FN America Law Enf","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132877","98521-2","FN SCAR 16S NRCH 556 16"" BLK 30RD US","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132876","98501-2","FN SCAR 16S NRCH 556 16"" FDE 30RD US","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132766","38-101699-02","FN SCAR 16S NRCH 556 16.25 CHOC 30RD","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132880","98601-2","FN SCAR 16S NRCH 556 16.25"" FDE 10RD","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132767","38-101701-01","FN SCAR 17S NRCH 7.62 16.25 WDL 20RD","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132878","98541-2","FN SCAR 17S NRCH 762 16"" FDE 20RD US","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132879","98561-2","FN SCAR 17S NRCH 762 16.25"" BLK 20RD","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132882","98641-2","FN SCAR 17S NRCH 762 16.25"" FDE 10RD","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132759","38-100542-2","FN SCAR 20S NRCH 6.5 20"" BLK 10RD US","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"132760","38-100544-2","FN SCAR 20S NRCH 762 20"" BLK 10RD US","FN","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"132761","38-100545-2","FN SCAR 20S NRCH 762 20"" FDE 10RD US","FN America","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133042","FX9R16E","FRD ORD FX9 ELITE 9MM 14.5"" PND BLK","Freedom Ordnance","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133043","FX9R16E-FDE","FRD ORD FX9 ELITE 9MM 14.5"" PND FDE","Freedom Ordnance","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133044","FX9R16E-ODG","FRD ORD FX9 ELITE 9MM 14.5"" PND ODG","Freedom Ordnance","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133040","FX9R16","FRD ORD FX9 PCC 9MM 16"" 32RD BLK","Freedom Ordnance","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133045","FX9R16TFDE","FRD ORD FX9 PCC 9MM 16"" 32RD FDE","Freedom Ordnance","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133041","FX9R16-ODG","FRD ORD FX9 PCC 9MM 16"" 32RD ODG","Freedom Ordnance","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"162346","FZ009-FZAR15-01-NH","FZ AR15 BOLT CARRIER GROUP","FailZero","Rifles","Parts","Not an actual firearm - appears to be parts","true"
"162480","GCDK-SS-R1-F01P01","G-CODE SCORPION RIFLE KIT BLACK","G-Code","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162482","GCDK-SS-R1-F02P06","G-CODE SCORPION RIFLE KIT MC","G-Code","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162481","GCDK-SS-R1-F02P02","G-CODE SCORPION RIFLE KIT RG","G-Code","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162483","GCDK-SS-R1-F04P04","G-CODE SCORPION RIFLE KIT TAN","G-Code","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162386","GAM621213554","GAMO HAND PUMP FOR PCP RIFLES","Gamo USA","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162422","GBRSGEAR-DRMP-556BRBLK","GBRS GROUP DOUBLE RIFLE POUCH BLK","GBRS Group","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162420","GBRSGEAR-DRMP-556-BRCB","GBRS GROUP DOUBLE RIFLE POUCH COY","GBRS Group","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162421","GBRSGEAR-DRMP-556-BRMC","GBRS GROUP DOUBLE RIFLE POUCH MC","GBRS Group","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162423","GBRSGEAR-DRMP-556BRMCB","GBRS GROUP DOUBLE RIFLE POUCH MCB","GBRS Group","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162468","GBRSGEAR-SRMP-556BRBLK","GBRS GROUP SINGLE RIFLE POUCH BLK","GBRS Group","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162466","GBRSGEAR-SRMP-556-BRCB","GBRS GROUP SINGLE RIFLE POUCH COY","GBRS Group","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162467","GBRSGEAR-SRMP-556-BRMC","GBRS GROUP SINGLE RIFLE POUCH MC","GBRS Group","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162469","GBRSGEAR-SRMP-556BRMCB","GBRS GROUP SINGLE RIFLE POUCH MCB","GBRS Group","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162614","GEI08-546B","GE SUPER DTY MOD1 5.56 13.9"" URG BLK","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162615","GEI08-546S","GE SUPER DTY MOD1 5.56 13.9"" URG DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162616","GEI08-547B","GE SUPER DTY MOD1 5.56 14.5"" URG BLK","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162617","GEI08-547S","GE SUPER DTY MOD1 5.56 14.5"" URG DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162608","GEI08-543B","GE SUPER DUTY MOD1 5.56 10.3 URG BLK","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162609","GEI08-543S","GE SUPER DUTY MOD1 5.56 10.3 URG DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162610","GEI08-544B","GE SUPER DUTY MOD1 5.56 11.5 URG BLK","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162611","GEI08-544S","GE SUPER DUTY MOD1 5.56 11.5 URG DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162612","GEI08-545B","GE SUPER DUTY MOD1 5.56 12.5 URG BLK","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162613","GEI08-545S","GE SUPER DUTY MOD1 5.56 12.5 URG DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162618","GEI08-548B","GE SUPER DUTY MOD1 5.56 16 URG BLK","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162619","GEI08-548S","GE SUPER DUTY MOD1 5.56 16 URG DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162594","GEI08-176","GE URG-I NC 556NATO 10.3"" BLK/DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162595","GEI08-315","GE URG-I NC 556NATO 11.5"" BLK/DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162593","GEI08-159","GE URG-I NC 556NATO 14.5"" BLK/DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"133428","08-394B","GEISSELE GFR M ASLT 6ARC 14.5P&W BLK","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133427","08-374S","GEISSELE GFR MRECON 6MM ARC 18"" DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133433","08-479B","GEISSELE SPDTY MOD1 556 13.9P&W BLK","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133434","08-479S","GEISSELE SPDTY MOD1 556 13.9P&W DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133431","08-396B","GEISSELE SPDTY MOD1 556 14.5P&W BLK","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133432","08-396S","GEISSELE SPDTY MOD1 556 14.5P&W DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133429","08-395B","GEISSELE SPRDTY MOD1 RFL 556 16"" BLK","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"133430","08-395S","GEISSELE SPRDTY MOD1 RFL 556 16"" DDC","Geissele Automatics","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"162724","GGG1588","GG&G AR-15 TRANSITION SIGHTS BLK","GG&G, Inc.","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162690","GGG1002","GG&G STANDARD AR15/M16 SCOPE RAIL","GG&G, Inc.","Rifles","Optics","Not an actual firearm - appears to be optics","true"
"162758","GGP15025","GGG LARGE RIFLEMANS SQUEEZE BAG MC","Grey Ghost Gear","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162757","GGP15015","GGG MEDIUM RIFLEMANS SQUEEZE BAG MC","Grey Ghost Gear","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162775","GGP60212","GGG RIFLE CASE BLACK","Grey Ghost Gear","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162773","GGP602114","GGG RIFLE CASE COYOTE BROWN","Grey Ghost Gear","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162774","GGP602118","GGG RIFLE CASE GREY","Grey Ghost Gear","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162778","GGP602142","GGG RIFLE CASE MULTI BLK","Grey Ghost Gear","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162777","GGP602140","GGG RIFLE CASE MULTI TROPIC","Grey Ghost Gear","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162776","GGP60213","GGG RIFLE CASE WOODLAND","Grey Ghost Gear","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162756","GGP15005","GGG SMALL RIFLEMANS SQUEEZE BAG MC","Grey Ghost Gear","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"162846","GGPGGP55615HGOD","GGP AR15 15"" MLOK HANDGUARD OLV DRAB","Grey Ghost Precision","Rifles","Parts","Not an actual firearm - appears to be parts","true"
"162847","GGPGGP55615HGSG","GGP AR15 15"" MLOK HANDGUARD SNPR GRY","Grey Ghost Precision","Rifles","Parts","Not an actual firearm - appears to be parts","true"
"131625","390145","GIRSAN MC312 12/28 3.5"" BLK","Girsan","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"131627","390152","GIRSAN MC312 12/28 3.5"" BOTTOMLAND","Girsan","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"131626","390150","GIRSAN MC312 12/28 3.5"" MARSH CAMO","Girsan","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"162954","GL75580","GLOCK PERFORMANCE TRIGGER 22LR G44","GLOCK","Rifles","Parts","Not an actual firearm - appears to be parts","true"
"134414","197892003223","GO MONOLITH 556 16"" A2 30RD BLACK","GLOBAL","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"134413","197892003216","GO MONOLITH 556 16"" KEYMO 30RD BLK","GLOBAL","Rifles","Accessories","Not an actual firearm - appears to be accessories","true"
"152097","576050010","HAMMERLI TAC R1 22LR 16.21"" 10RD BLK","Hammerli Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"152096","5760500","HAMMERLI TAC R1 22LR 16.21"" 20RD BLK","Hammerli Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"135191","H010GAWP","HENRY ALL WEATHER PIC 45-70 18.43""","Henry Repeating Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"135180","H009GAW","HENRY ALL WEATHER SG 30-30 20""","Henry Repeating Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"135190","H010GAW","HENRY ALL WEATHER SG 45-70 18.43""","Henry Repeating Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
"135202","H012GCAW","HENRY BIG BOY ALL WTHR SG 45C 20""","Henry Repeating Arms","Rifles","Accessories","Not an actual firearm - appears to be accessories","false"
